,data,denominazione_regione,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,discharged_healed,deceased,total_cases,swabs
14336,2022-02-09,Trentino-Alto Adige,0,0,0,0,0,3006,3,1719,15767
14337,2022-02-09,Umbria,4,0,2,0,0,1910,5,1604,12880
14338,2022-02-09,Valle d'Aosta,3,0,3,0,0,309,0,96,1133
14339,2022-02-09,Veneto,0,0,0,0,0,19770,39,7903,99637
14340,2022-02-10,Abruzzo,0,0,0,0,0,4634,9,1744,18980
14341,2022-02-10,Basilicata,3,0,3,0,0,814,2,679,4751
14342,2022-02-10,Calabria,0,0,0,0,0,1518,6,1412,8531
14343,2022-02-10,Campania,0,1,0,0,0,9317,20,7362,56503
14344,2022-02-10,Emilia-Romagna,0,0,0,0,0,14830,43,5934,36306
14345,2022-02-10,Friuli Venezia Giulia,0,0,0,0,0,3023,8,1909,22920
14346,2022-02-10,Lazio,0,1,0,0,0,11699,15,8133,73433
14347,2022-02-10,Liguria,0,0,0,0,0,3421,6,2093,17889
14348,2022-02-10,Lombardia,0,0,0,0,0,26367,75,8395,102963
14349,2022-02-10,Marche,0,0,0,1723,1717,1217,1,2935,10578
14350,2022-02-10,Molise,0,1,0,0,0,791,1,430,3154
14351,2022-02-10,Piemonte,0,0,0,0,0,7937,10,4027,49511
14352,2022-02-10,Puglia,1,1,2,0,0,6643,21,5778,40824
14353,2022-02-10,Sardegna,0,0,0,560,559,1792,14,2365,17519
14354,2022-02-10,Sicilia,0,0,0,0,0,8389,25,7569,47519
14355,2022-02-10,Toscana,0,0,0,0,0,11024,28,4946,45253
14356,2022-02-10,Trentino-Alto Adige,0,0,0,0,0,2720,7,1630,16864
14357,2022-02-10,Umbria,0,0,0,0,0,1488,6,1318,12364
14358,2022-02-10,Valle d'Aosta,0,0,0,0,0,231,1,109,1354
14359,2022-02-10,Veneto,0,0,0,0,0,19366,27,7427,96499
14360,2022-02-11,Abruzzo,0,0,0,0,0,3569,5,1870,18975
14361,2022-02-11,Basilicata,3,1,4,0,0,724,0,666,4429
14362,2022-02-11,Calabria,0,0,0,665,662,1385,8,2055,11481
14363,2022-02-11,Campania,0,0,0,0,0,12486,29,6592,51993
14364,2022-02-11,Emilia-Romagna,0,0,0,0,0,15412,42,5362,43064
14365,2022-02-11,Friuli Venezia Giulia,0,2,0,0,0,3717,9,1431,17793
14366,2022-02-11,Lazio,0,0,0,0,0,10577,24,6722,81116
14367,2022-02-11,Liguria,0,0,0,0,0,3576,11,1755,16689
14368,2022-02-11,Lombardia,0,0,0,0,0,21444,60,7099,88923
14369,2022-02-11,Marche,0,0,0,0,0,2700,6,2556,10719
14370,2022-02-11,Molise,1,0,0,0,0,404,3,353,12672
14371,2022-02-11,Piemonte,0,0,0,0,0,8423,22,3891,56001
14372,2022-02-11,Puglia,0,0,0,0,0,5954,14,4952,45270
14373,2022-02-11,Sardegna,10,0,9,1011,1020,1551,4,2575,15056
14374,2022-02-11,Sicilia,0,1,0,2843,2811,3251,34,6096,38018
14375,2022-02-11,Toscana,0,1,0,0,0,10854,26,4512,40265
14376,2022-02-11,Trentino-Alto Adige,0,0,0,0,0,3627,5,1601,16015
14377,2022-02-11,Umbria,0,0,0,0,0,1630,6,1106,9979
14378,2022-02-11,Valle d'Aosta,0,0,0,0,0,255,0,61,1084
14379,2022-02-11,Veneto,0,0,0,0,0,17754,26,6223,84244
14380,2022-02-12,Abruzzo,0,0,0,0,0,3491,5,1509,16205
14381,2022-02-12,Basilicata,0,0,0,0,0,717,2,685,4535
14382,2022-02-12,Calabria,0,3,2,274,276,1397,10,1683,9912
14383,2022-02-12,Campania,0,2,0,0,0,8678,15,6257,51071
14384,2022-02-12,Emilia-Romagna,0,0,0,0,0,11883,26,4493,31924
14385,2022-02-12,Friuli Venezia Giulia,0,0,0,0,0,3706,15,1510,18036
14386,2022-02-12,Lazio,0,0,0,0,0,13241,12,7114,62631
14387,2022-02-12,Liguria,0,0,0,0,0,3593,4,1637,15515
14388,2022-02-12,Lombardia,0,0,0,0,0,18136,45,6516,84039
14389,2022-02-12,Marche,0,0,0,0,0,4404,5,2409,6279
14390,2022-02-12,Molise,0,0,0,317,314,2,2,318,2536
14391,2022-02-12,Piemonte,0,0,0,0,0,6835,10,3252,54871
14392,2022-02-12,Puglia,7,0,4,0,0,6438,9,4882,32414
14393,2022-02-12,Sardegna,0,0,0,770,765,1199,4,1968,15776
14394,2022-02-12,Sicilia,0,0,0,1130,1114,4789,42,5945,38308
14395,2022-02-12,Toscana,0,0,0,0,0,10514,20,3738,37082
14396,2022-02-12,Trentino-Alto Adige,0,2,0,0,0,2911,4,1341,13030
14397,2022-02-12,Umbria,0,1,0,0,0,1628,6,891,9303
14398,2022-02-12,Valle d'Aosta,0,1,0,0,0,137,0,56,909
14399,2022-02-12,Veneto,0,0,0,0,0,13764,33,6017,83269
14400,2022-02-13,Abruzzo,0,0,0,547,542,947,7,1496,16073
14401,2022-02-13,Basilicata,6,0,4,53,57,436,3,496,3688
14402,2022-02-13,Calabria,0,6,0,634,630,724,5,1359,7725
14403,2022-02-13,Campania,15,1,16,0,0,8904,9,5615,46240
14404,2022-02-13,Emilia-Romagna,0,0,0,0,0,12908,29,4394,25834
14405,2022-02-13,Friuli Venezia Giulia,11,2,13,0,0,1401,4,1079,11605
14406,2022-02-13,Lazio,0,3,0,0,0,9140,6,5946,54701
14407,2022-02-13,Liguria,0,0,0,0,0,2776,3,1214,11002
14408,2022-02-13,Lombardia,0,0,0,0,0,12448,27,5247,63863
14409,2022-02-13,Marche,1,0,0,0,0,2703,6,2153,6010
14410,2022-02-13,Molise,2,2,4,68,72,372,1,445,3604
14411,2022-02-13,Piemonte,0,0,0,0,0,3524,7,2145,29160
14412,2022-02-13,Puglia,0,0,0,0,0,5776,7,3898,28467
14413,2022-02-13,Sardegna,0,0,0,983,983,589,7,1579,11694
14414,2022-02-13,Sicilia,0,0,0,0,0,24245,12,5465,36314
14415,2022-02-13,Toscana,0,0,0,0,0,8896,30,3337,33114
14416,2022-02-13,Trentino-Alto Adige,11,0,10,0,0,2276,3,1008,10086
14417,2022-02-13,Umbria,5,0,3,0,0,1799,4,910,9477
14418,2022-02-13,Valle d'Aosta,0,0,0,0,0,132,0,68,930
14419,2022-02-13,Veneto,0,0,0,0,0,9099,21,4491,53294
14420,2022-02-14,Abruzzo,0,1,0,0,0,1071,2,724,7071
14421,2022-02-14,Basilicata,0,0,0,0,0,344,5,325,2184
14422,2022-02-14,Calabria,6,0,6,0,0,1180,6,904,5113
14423,2022-02-14,Campania,0,0,0,0,0,10411,29,3035,24647
14424,2022-02-14,Emilia-Romagna,50,0,42,0,0,11335,32,2689,17360
14425,2022-02-14,Friuli Venezia Giulia,2,0,2,0,0,1675,8,452,5769
14426,2022-02-14,Lazio,0,0,0,0,0,13142,16,3659,36203
14427,2022-02-14,Liguria,23,0,21,0,0,1387,1,543,5373
14428,2022-02-14,Lombardia,0,0,0,0,0,12795,77,1982,28275
14429,2022-02-14,Marche,11,0,9,901,910,110,4,1024,7317
14430,2022-02-14,Molise,1,0,0,92,92,60,1,153,1729
14431,2022-02-14,Piemonte,4,0,0,0,0,6172,15,2497,41719
14432,2022-02-14,Puglia,0,5,4,0,0,2942,15,2238,27842
14433,2022-02-14,Sardegna,0,2,0,36,32,951,10,993,4267
14434,2022-02-14,Sicilia,20,1,21,873,894,1770,19,2683,19703
14435,2022-02-14,Toscana,0,4,3,0,0,3976,29,1680,15155
14436,2022-02-14,Trentino-Alto Adige,0,1,0,0,0,1529,3,666,7019
14437,2022-02-14,Umbria,5,2,7,0,0,723,0,375,3911
14438,2022-02-14,Valle d'Aosta,0,0,0,0,0,114,0,9,410
14439,2022-02-14,Veneto,0,1,0,0,0,4866,9,2145,22824
14440,2022-02-15,Abruzzo,0,0,0,1440,1438,641,5,2084,22722
14441,2022-02-15,Basilicata,0,0,0,0,0,1046,4,851,5421
14442,2022-02-15,Calabria,2,0,0,952,949,1428,4,2381,12853
14443,2022-02-15,Campania,0,0,0,0,0,8956,26,7614,57868
14444,2022-02-15,Emilia-Romagna,0,0,0,0,0,8657,27,2884,35740
14445,2022-02-15,Friuli Venezia Giulia,0,0,0,0,0,3114,14,1509,20986
14446,2022-02-15,Lazio,17,0,12,0,0,9388,57,7407,76198
14447,2022-02-15,Liguria,0,4,0,0,0,4019,17,1851,18719
14448,2022-02-15,Lombardia,0,4,0,0,0,18316,33,7757,107798
14449,2022-02-15,Marche,4,0,0,585,583,2289,9,2881,9949
14450,2022-02-15,Molise,0,0,0,0,0,853,2,337,1813
14451,2022-02-15,Piemonte,0,0,0,0,0,7092,27,3677,46639
14452,2022-02-15,Puglia,0,3,0,0,0,7897,22,6154,41692
14453,2022-02-15,Sardegna,0,1,0,915,913,2006,8,2927,19231
14454,2022-02-15,Sicilia,6,0,1,1577,1578,4558,60,6196,35913
14455,2022-02-15,Toscana,0,0,0,0,0,9814,23,4216,43440
14456,2022-02-15,Trentino-Alto Adige,0,0,0,0,0,3200,6,1897,18780
14457,2022-02-15,Umbria,2,0,1,0,0,1814,5,1009,11467
14458,2022-02-15,Valle d'Aosta,0,0,0,0,0,250,1,93,1801
14459,2022-02-15,Veneto,0,0,0,0,0,15502,38,7298,106714
14460,2022-02-16,Abruzzo,0,0,0,0,0,19522,6,1562,15664
14461,2022-02-16,Basilicata,0,0,0,0,0,837,3,772,4251
14462,2022-02-16,Calabria,8,0,8,387,395,1508,5,1908,14495
14463,2022-02-16,Campania,0,4,0,0,0,9706,20,5813,46499
14464,2022-02-16,Emilia-Romagna,0,0,0,0,0,7469,21,3986,29114
14465,2022-02-16,Friuli Venezia Giulia,0,0,0,0,0,5153,12,1156,15262
14466,2022-02-16,Lazio,0,0,0,0,0,17295,23,6531,58792
14467,2022-02-16,Liguria,0,0,0,0,0,2343,12,1342,13209
14468,2022-02-16,Lombardia,0,0,0,0,0,6803,18,5964,79372
14469,2022-02-16,Marche,1,0,0,49,48,2146,10,2204,7659
14470,2022-02-16,Molise,0,0,0,0,0,519,0,423,3255
14471,2022-02-16,Piemonte,0,0,0,0,0,5242,27,3142,41268
14472,2022-02-16,Puglia,0,0,0,0,0,7011,10,4498,34814
14473,2022-02-16,Sardegna,0,0,0,683,677,2191,9,2877,13304
14474,2022-02-16,Sicilia,0,0,0,0,0,15928,34,6934,44606
14475,2022-02-16,Toscana,0,0,0,0,0,7860,30,3328,32077
14476,2022-02-16,Trentino-Alto Adige,0,0,0,0,0,2020,3,1143,11181
14477,2022-02-16,Umbria,0,1,0,0,0,1610,4,1034,10956
14478,2022-02-16,Valle d'Aosta,0,0,0,0,0,136,1,71,935
14479,2022-02-16,Veneto,14,0,11,0,0,14589,30,5181,78367
14480,2022-02-17,Abruzzo,0,1,0,977,959,757,11,1727,17377
14481,2022-02-17,Basilicata,3,0,2,0,0,649,3,641,3869
14482,2022-02-17,Calabria,0,0,0,369,366,1394,8,1768,9485
14483,2022-02-17,Campania,0,0,0,0,0,8546,11,6059,44991
14484,2022-02-17,Emilia-Romagna,0,0,0,0,0,9030,37,3465,27601
14485,2022-02-17,Friuli Venezia Giulia,0,0,0,0,0,2564,9,1246,16448
14486,2022-02-17,Lazio,0,0,0,0,0,17057,29,6375,59147
14487,2022-02-17,Liguria,0,0,0,0,0,1906,12,1227,11935
14488,2022-02-17,Lombardia,0,0,0,0,0,15558,51,6116,79057
14489,2022-02-17,Marche,0,0,0,214,205,1961,8,2174,7050
14490,2022-02-17,Molise,0,0,0,0,0,526,3,371,3092
14491,2022-02-17,Piemonte,0,0,0,0,0,4859,17,3059,44662
14492,2022-02-17,Puglia,0,2,0,0,0,5175,30,4366,27871
14493,2022-02-17,Sardegna,0,0,0,439,426,1638,5,2069,12377
14494,2022-02-17,Sicilia,0,0,0,0,0,7632,36,5493,33074
14495,2022-02-17,Toscana,0,1,0,0,0,7011,20,3691,34321
14496,2022-02-17,Trentino-Alto Adige,0,0,0,0,0,1677,4,1254,13467
14497,2022-02-17,Umbria,0,1,0,0,0,1257,5,1025,9791
14498,2022-02-17,Valle d'Aosta,0,0,0,0,0,93,0,49,1183
14499,2022-02-17,Veneto,0,0,0,0,0,10350,21,5880,81333
14500,2022-02-18,Abruzzo,0,0,0,526,509,1024,7,1540,15759
14501,2022-02-18,Basilicata,10,0,9,0,0,656,7,618,3621
14502,2022-02-18,Calabria,0,0,0,226,218,1267,6,1491,9331
14503,2022-02-18,Campania,0,0,0,0,0,8629,18,5510,42468
14504,2022-02-18,Emilia-Romagna,0,0,0,0,0,7283,28,3443,26947
14505,2022-02-18,Friuli Venezia Giulia,0,0,0,0,0,2070,11,986,13987
14506,2022-02-18,Lazio,0,0,0,0,0,12596,22,6410,58876
14507,2022-02-18,Liguria,0,0,0,0,0,2424,6,1375,14136
14508,2022-02-18,Lombardia,0,0,0,0,0,9618,59,5413,71286
14509,2022-02-18,Marche,0,1,0,4,0,1887,4,1873,6470
14510,2022-02-18,Molise,0,0,0,0,0,374,0,300,2066
14511,2022-02-18,Piemonte,0,0,0,0,0,4836,16,2569,45719
14512,2022-02-18,Puglia,0,0,0,0,0,5736,29,4269,32527
14513,2022-02-18,Sardegna,0,1,0,0,0,2014,9,1812,11612
14514,2022-02-18,Sicilia,0,0,0,0,0,6845,32,5698,35259
14515,2022-02-18,Toscana,0,0,0,0,0,6804,28,3324,29619
14516,2022-02-18,Trentino-Alto Adige,0,0,0,0,0,2102,7,1202,11918
14517,2022-02-18,Umbria,0,1,0,0,0,1328,3,911,9041
14518,2022-02-18,Valle d'Aosta,0,0,0,0,0,127,1,46,922
14519,2022-02-18,Veneto,0,0,0,0,0,9852,21,4910,68719
14520,2022-02-19,Abruzzo,0,0,0,1387,1359,245,5,1609,14877
14521,2022-02-19,Basilicata,0,0,0,0,0,680,3,642,3810
14522,2022-02-19,Calabria,0,0,0,968,949,636,4,1589,9462
14523,2022-02-19,Campania,0,0,0,0,0,8075,8,5053,41263
14524,2022-02-19,Emilia-Romagna,0,0,0,0,0,8497,21,3327,23224
14525,2022-02-19,Friuli Venezia Giulia,0,1,0,0,0,1739,11,919,13761
14526,2022-02-19,Lazio,0,0,0,0,0,10568,18,5583,55100
14527,2022-02-19,Liguria,0,0,0,0,0,2255,4,1268,13820
14528,2022-02-19,Lombardia,0,1,0,0,0,12485,49,5231,69315
14529,2022-02-19,Marche,0,0,0,0,0,2243,10,1813,4575
14530,2022-02-19,Molise,0,0,0,0,0,357,1,142,2014
14531,2022-02-19,Piemonte,0,0,0,0,0,4386,8,2393,40775
14532,2022-02-19,Puglia,3,0,0,0,0,6027,22,4244,32104
14533,2022-02-19,Sardegna,0,2,2,0,0,1402,5,1355,11285
14534,2022-02-19,Sicilia,0,2,0,0,0,7257,36,5656,37623
14535,2022-02-19,Toscana,0,0,0,0,0,6916,13,3050,29163
14536,2022-02-19,Trentino-Alto Adige,0,0,0,0,0,1889,5,1035,10977
14537,2022-02-19,Umbria,0,0,0,0,0,1271,4,843,8360
14538,2022-02-19,Valle d'Aosta,0,2,0,0,0,119,0,53,763
14539,2022-02-19,Veneto,0,0,0,0,0,7720,25,4870,69774
14540,2022-02-20,Abruzzo,9,0,9,565,574,693,5,1272,13089
14541,2022-02-20,Basilicata,7,0,7,0,0,451,2,419,2785
14542,2022-02-20,Calabria,3,3,6,138,144,1077,5,1226,7161
14543,2022-02-20,Campania,0,0,0,0,0,5778,2,4743,38357
14544,2022-02-20,Emilia-Romagna,0,1,0,0,0,7119,15,2938,18344
14545,2022-02-20,Friuli Venezia Giulia,2,0,0,0,0,740,11,632,8441
14546,2022-02-20,Lazio,0,0,0,0,0,7800,11,4917,45581
14547,2022-02-20,Liguria,0,1,0,0,0,1625,2,983,8007
14548,2022-02-20,Lombardia,0,0,0,0,0,7755,29,4303,50619
14549,2022-02-20,Marche,0,0,0,0,0,3121,3,1634,4368
14550,2022-02-20,Molise,0,0,0,359,352,25,1,378,2275
14551,2022-02-20,Piemonte,45,0,42,0,0,1988,4,1519,20322
14552,2022-02-20,Puglia,4,0,2,0,0,4883,7,3541,27723
14553,2022-02-20,Sardegna,0,0,0,3,0,971,6,976,9444
14554,2022-02-20,Sicilia,0,1,0,0,0,5530,10,4603,29596
14555,2022-02-20,Toscana,0,0,0,0,0,5199,13,2665,25626
14556,2022-02-20,Trentino-Alto Adige,12,0,12,0,0,1417,3,783,7171
14557,2022-02-20,Umbria,10,0,8,0,0,1485,2,820,8492
14558,2022-02-20,Valle d'Aosta,1,0,0,0,0,88,0,45,775
14559,2022-02-20,Veneto,0,0,0,0,0,5747,10,3805,44600
14560,2022-02-21,Abruzzo,0,0,0,0,0,1877,5,640,5827
14561,2022-02-21,Basilicata,1,0,1,42,43,331,2,376,1982
14562,2022-02-21,Calabria,11,2,13,0,0,1545,6,1217,5716
14563,2022-02-21,Campania,13,0,13,0,0,7483,21,2320,19880
14564,2022-02-21,Emilia-Romagna,38,5,43,0,0,6414,13,2108,12550
14565,2022-02-21,Friuli Venezia Giulia,0,0,0,0,0,632,13,286,4454
14566,2022-02-21,Lazio,42,1,43,0,0,9452,24,3121,33859
14567,2022-02-21,Liguria,13,0,12,0,0,930,0,601,4540
14568,2022-02-21,Lombardia,11,0,2,0,0,3859,37,1804,23790
14569,2022-02-21,Marche,1,1,2,251,253,302,5,560,5482
14570,2022-02-21,Molise,0,0,0,106,106,7,1,114,1106
14571,2022-02-21,Piemonte,0,0,0,0,0,4014,8,2047,32562
14572,2022-02-21,Puglia,4,1,5,3,8,1714,8,1730,19508
14573,2022-02-21,Sardegna,1,0,1,0,0,1285,5,1043,3493
14574,2022-02-21,Sicilia,0,0,0,0,0,3390,18,2552,17804
14575,2022-02-21,Toscana,28,0,27,0,0,2889,19,1316,11630
14576,2022-02-21,Trentino-Alto Adige,3,0,3,0,0,968,1,469,5548
14577,2022-02-21,Umbria,0,1,0,0,0,491,2,369,3466
14578,2022-02-21,Valle d'Aosta,1,0,1,0,0,51,1,11,269
14579,2022-02-21,Veneto,0,3,2,0,0,3025,12,1800,18300
14580,2022-02-22,Abruzzo,0,0,0,1318,1309,608,5,1922,19515
14581,2022-02-22,Basilicata,3,0,3,97,100,702,0,802,4581
14582,2022-02-22,Calabria,0,0,0,0,0,4076,7,2115,11683
14583,2022-02-22,Campania,0,3,1,0,0,8304,22,6116,47692
14584,2022-02-22,Emilia-Romagna,0,0,0,0,0,5021,29,2028,26733
14585,2022-02-22,Friuli Venezia Giulia,0,1,0,0,0,2769,9,1087,17907
14586,2022-02-22,Lazio,0,0,0,0,0,12978,19,6356,67359
14587,2022-02-22,Liguria,0,0,0,0,0,2559,13,1681,15757
14588,2022-02-22,Lombardia,0,0,0,0,0,11915,53,7146,97127
14589,2022-02-22,Marche,0,0,0,14,5,1846,7,1858,6549
14590,2022-02-22,Molise,0,0,0,0,0,795,0,268,961
14591,2022-02-22,Piemonte,0,0,0,0,0,4320,21,2788,40256
14592,2022-02-22,Puglia,0,0,0,0,0,7122,22,5612,36784
14593,2022-02-22,Sardegna,0,1,0,0,0,2526,8,2095,15213
14594,2022-02-22,Sicilia,7,0,0,1273,1271,4626,29,5926,33470
14595,2022-02-22,Toscana,0,0,0,0,0,6921,43,3718,37177
14596,2022-02-22,Trentino-Alto Adige,0,0,0,0,0,2129,6,1503,16005
14597,2022-02-22,Umbria,0,0,0,0,0,1385,5,999,11618
14598,2022-02-22,Valle d'Aosta,6,0,6,0,0,147,0,80,1299
14599,2022-02-22,Veneto,0,0,0,0,0,9244,24,6037,95953
14600,2022-02-23,Abruzzo,0,0,0,0,0,25527,8,1619,15003
14601,2022-02-23,Basilicata,0,1,0,0,0,536,0,514,3040
14602,2022-02-23,Calabria,0,0,0,0,0,2128,11,1656,9598
14603,2022-02-23,Campania,0,1,0,0,0,7088,12,4394,39508
14604,2022-02-23,Emilia-Romagna,0,2,0,0,0,4414,29,3197,23324
14605,2022-02-23,Friuli Venezia Giulia,0,0,0,0,0,1960,3,828,12217
14606,2022-02-23,Lazio,0,1,0,0,0,18918,14,5639,50528
14607,2022-02-23,Liguria,0,0,0,0,0,1535,8,1177,11947
14608,2022-02-23,Lombardia,0,0,0,0,0,6292,18,5534,72816
14609,2022-02-23,Marche,0,1,0,63,42,1542,3,1587,5754
14610,2022-02-23,Molise,0,0,0,0,0,352,1,260,2657
14611,2022-02-23,Piemonte,0,0,0,0,0,3306,16,2393,34966
14612,2022-02-23,Puglia,0,0,0,0,0,4782,14,3834,30064
14613,2022-02-23,Sardegna,0,0,0,0,0,2621,12,1609,11528
14614,2022-02-23,Sicilia,0,0,0,0,0,21449,38,5428,37204
14615,2022-02-23,Toscana,0,10,0,0,0,5328,32,2956,27927
14616,2022-02-23,Trentino-Alto Adige,3,0,3,0,0,1217,4,1000,10588
14617,2022-02-23,Umbria,0,0,0,0,0,1043,2,893,9038
14618,2022-02-23,Valle d'Aosta,0,0,0,0,0,74,0,51,787
14619,2022-02-23,Veneto,0,0,0,0,0,9168,27,4593,70953
14620,2022-02-24,Abruzzo,0,0,0,614,613,710,5,1328,14256
14621,2022-02-24,Basilicata,3,0,3,0,0,556,2,502,3269
14622,2022-02-24,Calabria,0,0,0,301,281,1293,6,1580,9217
14623,2022-02-24,Campania,0,0,0,0,0,6261,15,4252,37965
14624,2022-02-24,Emilia-Romagna,0,0,0,0,0,4127,26,2750,21844
14625,2022-02-24,Friuli Venezia Giulia,0,1,0,0,0,1392,18,804,14360
14626,2022-02-24,Lazio,0,1,0,0,0,11751,17,5361,50789
14627,2022-02-24,Liguria,0,1,0,0,0,1341,3,1250,13088
14628,2022-02-24,Lombardia,0,0,0,0,0,10612,45,5239,76469
14629,2022-02-24,Marche,0,0,0,0,0,1854,7,1791,6180
14630,2022-02-24,Molise,0,0,0,0,0,349,1,296,2147
14631,2022-02-24,Piemonte,0,0,0,0,0,3057,12,2192,34787
14632,2022-02-24,Puglia,0,0,0,0,0,4432,9,3652,29393
14633,2022-02-24,Sardegna,0,0,0,0,0,2121,7,1499,11000
14634,2022-02-24,Sicilia,0,0,0,0,0,7182,31,6109,40897
14635,2022-02-24,Toscana,0,4,0,0,0,5263,30,2993,29855
14636,2022-02-24,Trentino-Alto Adige,0,1,0,0,0,1233,1,968,11559
14637,2022-02-24,Umbria,0,0,0,0,0,955,1,777,8722
14638,2022-02-24,Valle d'Aosta,2,1,3,0,0,39,0,39,947
14639,2022-02-24,Veneto,0,0,0,0,0,4911,13,4111,67786
14640,2022-02-25,Abruzzo,0,0,0,389,388,902,2,1292,13354
14641,2022-02-25,Basilicata,4,0,4,0,0,613,0,496,3278
14642,2022-02-25,Calabria,0,0,0,191,183,1472,3,1658,10182
14643,2022-02-25,Campania,0,0,0,0,0,5755,9,3536,35540
14644,2022-02-25,Emilia-Romagna,0,0,0,0,0,5741,18,2849,20363
14645,2022-02-25,Friuli Venezia Giulia,0,0,0,0,0,1237,5,681,11765
14646,2022-02-25,Lazio,0,0,0,0,0,12931,8,5029,50635
14647,2022-02-25,Liguria,0,0,0,0,0,1621,7,1137,12700
14648,2022-02-25,Lombardia,0,0,0,0,0,5490,50,4599,63428
14649,2022-02-25,Marche,0,0,0,15,4,1572,3,1579,6058
14650,2022-02-25,Molise,0,0,0,0,0,535,0,233,2038
14651,2022-02-25,Piemonte,0,0,0,0,0,3034,12,1948,41412
14652,2022-02-25,Puglia,0,0,0,0,0,4392,7,3437,28234
14653,2022-02-25,Sardegna,0,2,0,0,0,2229,8,1223,9748
14654,2022-02-25,Sicilia,0,5,0,403,390,4134,16,4540,31070
14655,2022-02-25,Toscana,0,0,0,0,0,4570,32,2587,26080
14656,2022-02-25,Trentino-Alto Adige,0,0,0,0,0,1465,0,749,9688
14657,2022-02-25,Umbria,0,1,0,0,0,921,0,876,7836
14658,2022-02-25,Valle d'Aosta,0,0,0,0,0,62,1,42,846
14659,2022-02-25,Veneto,0,0,0,0,0,6504,12,3578,55860
14660,2022-02-26,Abruzzo,0,0,0,0,0,9803,3,1134,12888
14661,2022-02-26,Basilicata,0,1,0,0,0,537,8,491,3327
14662,2022-02-26,Calabria,0,0,0,0,0,1541,6,1136,8578
14663,2022-02-26,Campania,0,0,0,0,0,5975,13,3578,34006
14664,2022-02-26,Emilia-Romagna,0,0,0,0,0,4020,18,2222,19223
14665,2022-02-26,Friuli Venezia Giulia,0,0,0,0,0,1167,6,629,12303
14666,2022-02-26,Lazio,0,0,0,0,0,11145,23,4482,47334
14667,2022-02-26,Liguria,0,0,0,0,0,1486,4,1008,10641
14668,2022-02-26,Lombardia,0,0,0,0,0,6148,19,4408,61166
14669,2022-02-26,Marche,0,0,0,0,0,4187,4,1268,3524
14670,2022-02-26,Molise,0,0,0,0,0,335,2,280,2279
14671,2022-02-26,Piemonte,0,0,0,0,0,2595,6,1826,34754
14672,2022-02-26,Puglia,0,0,0,0,0,4735,17,3315,25782
14673,2022-02-26,Sardegna,0,0,0,0,0,2227,2,1091,10546
14674,2022-02-26,Sicilia,0,3,0,0,0,5649,29,4353,30373
14675,2022-02-26,Toscana,0,0,0,0,0,4728,31,2363,25028
14676,2022-02-26,Trentino-Alto Adige,0,0,0,0,0,1277,3,838,10177
14677,2022-02-26,Umbria,0,0,0,0,0,976,4,729,7638
14678,2022-02-26,Valle d'Aosta,0,0,0,0,0,50,0,26,668
14679,2022-02-26,Veneto,0,0,0,0,0,5935,12,4183,73842
14680,2022-02-27,Abruzzo,1,0,0,363,363,396,4,763,9346
14681,2022-02-27,Basilicata,0,0,0,0,0,428,7,397,2338
14682,2022-02-27,Calabria,0,0,0,0,0,1220,6,1097,7539
14683,2022-02-27,Campania,0,0,0,0,0,4314,5,2708,27101
14684,2022-02-27,Emilia-Romagna,0,0,0,0,0,4011,9,2193,14292
14685,2022-02-27,Friuli Venezia Giulia,0,2,0,0,0,1107,2,369,6332
14686,2022-02-27,Lazio,0,0,0,0,0,9484,6,3900,39962
14687,2022-02-27,Liguria,3,0,0,0,0,1244,3,774,7263
14688,2022-02-27,Lombardia,0,0,0,0,0,5064,43,3332,45280
14689,2022-02-27,Marche,0,1,0,0,0,2732,8,1271,3404
14690,2022-02-27,Molise,1,0,1,268,269,9,0,278,2350
14691,2022-02-27,Piemonte,0,0,0,0,0,1364,3,960,17220
14692,2022-02-27,Puglia,0,0,0,0,0,3799,9,2566,22695
14693,2022-02-27,Sardegna,0,1,0,0,0,798,3,775,7461
14694,2022-02-27,Sicilia,2,0,0,908,906,3680,5,4591,32473
14695,2022-02-27,Toscana,0,0,0,0,0,4043,25,2084,21945
14696,2022-02-27,Trentino-Alto Adige,0,0,0,0,0,1101,2,520,5939
14697,2022-02-27,Umbria,0,0,0,0,0,1161,1,667,7095
14698,2022-02-27,Valle d'Aosta,0,0,0,0,0,0,0,0,0
14699,2022-02-27,Veneto,0,1,0,0,0,4059,3,2633,37749
14700,2022-02-28,Abruzzo,0,2,0,90,86,367,4,457,4678
14701,2022-02-28,Basilicata,0,0,0,0,0,246,3,239,1530
14702,2022-02-28,Calabria,15,0,14,59,73,1534,6,1613,11708
14703,2022-02-28,Campania,0,0,0,0,0,5847,21,1380,12978
14704,2022-02-28,Emilia-Romagna,29,1,30,0,0,4038,22,1519,10162
14705,2022-02-28,Friuli Venezia Giulia,4,0,4,0,0,735,3,185,3671
14706,2022-02-28,Lazio,22,0,18,0,0,7968,13,2324,30936
14707,2022-02-28,Liguria,1,0,0,0,0,732,4,365,4020
14708,2022-02-28,Lombardia,0,0,0,0,0,3231,23,1388,20185
14709,2022-02-28,Marche,7,1,8,33,41,534,4,579,4865
14710,2022-02-28,Molise,2,0,1,134,135,4,1,140,1072
14711,2022-02-28,Piemonte,0,2,0,0,0,2586,4,1342,26402
